,Watershed,Subsubwatershed,Product,Areaini,Areareproj,Surfmax,Surfmin,Surfavg,max,min,avg,Surfcloudmax,Surfcloudmin,Surfcloudavg,Surfbadpixmax,Surfbadpixmin,Surfbadpixavg,date
1290,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,78.94072710477971,67.08083540514932,73.01078125496451,0.0,0.0,0.0,2020-10-14
1291,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,55.220943705518906,41.912105961137286,48.566524833328096,0.0,0.0,0.0,2014-10-15
1292,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,392.0740667760167,355.7430863205878,373.9085765483022,0.0,0.0,0.0,2011-07-27
1293,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0,0.0268323341620597,0.4137,0.0,0.20685,209.02388312244528,188.84596783257632,198.9349254775108,0.0,0.0,0.0,2011-08-28
1294,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,6.225101525597856,4.88348481749487,5.554293171546363,0.0,0.0,0.0,2014-04-22
1295,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,11.913556367954516,8.640011600183232,10.276783984068874,0.0,0.0,0.0,2019-08-28
1296,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,33.48675303425053,26.99332816703208,30.240040600641308,0.0,0.0,0.0,2000-10-14
1297,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.5065500000000001,0.5065500000000001,0.5065500000000001,220.02514012888972,189.32894984749345,204.6770449881916,0.0,0.0,0.0,2013-07-11
1298,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,6.547089535542573,5.2591374957637065,5.903113515653139,0.0,0.0,0.0,2008-05-07
1299,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.3219880099447167,0.3219880099447167,0.3219880099447167,0.4951666666666667,0.4951666666666667,0.4951666666666667,237.8954746808215,202.4767935869027,220.18613413386208,0.0,0.0,0.0,2015-08-12
1300,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,24.739412097419063,19.64126860662772,22.19034035202339,0.0,0.0,0.0,2012-10-14
1301,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.4280666666666667,0.4280666666666667,0.4280666666666667,9.337652288396782,8.318023590238514,8.827837939317648,0.0,0.0,0.0,2005-03-21
1302,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,8.80100560515559,6.976406882135528,7.888706243645559,0.0,0.0,0.0,2004-12-17
1303,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-16
1304,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.4378,0.4378,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,2011-02-01
1305,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,14.704119120808729,9.659640298341502,12.181879709575115,0.0,0.0,0.0,2011-12-02
1306,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,40.999806599627256,31.01817829134104,36.00899244548415,0.0,0.0,0.0,2006-10-15
1307,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,175.91278276646355,155.4128794666499,165.66283111655673,0.0,0.0,0.0,2013-10-31
1308,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,115.32537222853269,98.36733703811096,106.84635463332182,0.0,0.0,0.0,2012-07-10
1309,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.3219880099447167,0.2146586732964777,0.2683233416205972,0.4414833333333334,0.412225,0.4268541666666667,194.2660993333124,179.18632753423483,186.7262134337736,0.0,0.0,0.0,2015-08-28
1310,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,60.80206921122733,48.351866160031626,54.57696768562949,0.0,0.0,0.0,2016-12-01
1311,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,0.3219880099447167,0.1073293366482388,0.2146586732964778,0.0,0.0,0.0,2013-01-16
1312,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2683233416205972,0.0536646683241194,0.1609940049723583,0.6689200000000001,0.427,0.54796,202.2084702452821,181.11825559390311,191.6633629195926,0.0,0.0,0.0,2009-08-12
1313,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,85.00483462540521,67.08083540514932,76.04283501527726,0.0,0.0,0.0,2017-11-16
1314,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.7682,0.7682,0.7682,192.22684193699587,169.95600458248632,181.09142325974108,0.0,0.0,0.0,2017-09-29
1315,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,29.408238241617457,22.16350801786133,25.785873129739397,0.0,0.0,0.0,2011-04-22
1316,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,148.27547857954204,126.75594658157011,137.51571258055608,0.0,0.0,0.0,2006-07-11
1317,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,15.026107130753443,10.249951649906814,12.638029390330129,0.0,0.0,0.0,2003-12-02
1318,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2146586732964777,0.1609940049723583,0.187826339134418,0.533,0.5104000000000001,0.5217,184.8747823765915,169.79501057751392,177.33489647705272,0.0,0.0,0.0,2017-08-12
1319,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,1.556275381399464,1.234287371454747,1.3952813764271057,0.0,0.0,0.0,2017-04-22
1320,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.4015,0.4015,0.4015,3.488203441067764,2.6832334162059723,3.085718428636868,0.0,0.0,0.0,2004-03-04
1321,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,5.098143490791347,3.649197446040122,4.373670468415735,0.0,0.0,0.0,2011-01-03
1322,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.4366,0.4366,0.4366,4.024850124308959,3.4345387727436445,3.7296944485263017,0.0,0.0,0.0,2019-03-21
1323,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.3756526782688361,0.3756526782688361,0.3756526782688361,0.6409428571428571,0.6409428571428571,0.6409428571428571,264.35215616461244,239.77373807216568,252.06294711838905,0.0,0.0,0.0,2018-08-28
1324,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,8.74734093683147,5.473796169060184,7.110568552945827,0.0,0.0,0.0,2008-10-30
1325,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,1.9319280596683,1.3952813764271057,1.663604718047703,0.0,0.0,0.0,2020-05-23
1326,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,106.5243666233771,87.04409202172175,96.78422932254944,0.0,0.0,0.0,2009-09-13
1327,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,9.60597563001738,6.654418872190812,8.130197251104097,0.0,0.0,0.0,2017-03-21
1328,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,1.3416167081029862,1.234287371454747,1.2879520397788666,0.549004,0.5315217391304348,0.5402628695652174,271.06023970512734,237.4661573342285,254.26319851967796,0.0,0.0,0.0,2018-08-12
1329,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,108.29530067807303,89.35167275965888,98.82348671886596,0.0,0.0,0.0,2000-05-07
1330,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,135.39595818175337,116.88164760993216,126.13880289584276,0.0,0.0,0.0,2017-10-15
1331,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,13.57716108600222,9.498646293369143,11.53790368968568,0.0,0.0,0.0,2012-10-30
1332,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,11.53790368968568,7.4057242287284835,9.471813959207084,0.0,0.0,0.0,2003-01-16
1333,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,6.547089535542573,4.937149485818989,5.742119510680781,0.0,0.0,0.0,2006-11-16
1334,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.4568666666666667,0.4568666666666667,0.4568666666666667,7.030071550459647,5.044478822467228,6.037275186463438,0.0,0.0,0.0,2019-01-16
1335,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.9305,0.9305,0.9305,359.2849544299797,314.47495637934,336.8799554046598,0.0,0.0,0.0,2016-07-10
1336,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,37.29694448526302,28.17395087016271,32.73544767771286,0.0,0.0,0.0,2005-11-16
1337,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,6.493424867218454,4.615161475874272,5.554293171546362,0.0,0.0,0.0,2002-03-05
1338,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,193.1391412985059,169.36569323092098,181.25241726471344,0.0,0.0,0.0,2008-08-11
1339,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.5903113515653139,0.5903113515653139,0.5903113515653139,0.5687727272727273,0.5687727272727273,0.5687727272727273,197.96896144767663,177.469058147863,187.7190097977698,0.0,0.0,0.0,2003-06-09
1340,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.4036,0.4036,0.4036,7.620382902024962,4.990814154143109,6.305598528084035,0.0,0.0,0.0,2014-01-03
1341,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.4049,0.4049,0.4049,1.073293366482389,0.4293173465929555,0.7513053565376723,0.0,0.0,0.0,2020-03-20
1342,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.422,0.422,0.422,2.522239411233614,1.9319280596683,2.2270837354509574,0.0,0.0,0.0,2001-03-05
1343,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.4343000000000001,0.4343000000000001,0.4343000000000001,173.12222001360934,150.47572998083095,161.79897499722014,0.0,0.0,0.0,2016-08-11
1344,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2146586732964777,0.2146586732964777,0.2146586732964777,0.53225,0.53225,0.53225,377.4236123235321,334.1698896542918,355.796750988912,0.0,0.0,0.0,2017-06-09
1345,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.4152,0.4152,0.4152,158.9010829077177,143.60665243534365,151.25386767153066,0.0,0.0,0.0,2003-08-28
1346,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,6.81541287716317,4.937149485818989,5.87628118149108,0.0,0.0,0.0,2002-05-08
1347,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.4852,0.4852,0.4852,34.18439372246409,26.40301681546677,30.29370526896543,0.0,0.0,0.0,2012-08-27
1348,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,24.09543607752963,17.44101720533882,20.768226641434225,0.0,0.0,0.0,2018-05-08
1349,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,14.221137105891655,10.249951649906814,12.235544377899236,0.0,0.0,0.0,2008-01-03
1350,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,27.959292196866237,20.875555978082467,24.417424087474352,0.0,0.0,0.0,2004-11-15
1351,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.4433,0.4433,0.4433,1.8782633913441809,1.1269580348065082,1.5026107130753443,0.0,0.0,0.0,2012-02-01
1352,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.40205,0.40205,0.40205,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-04
1353,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,3.4345387727436445,1.7172693863718222,2.5759040795577333,0.0,0.0,0.0,2006-04-22
1354,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,80.872655164448,70.99835619281004,75.93550567862903,0.0,0.0,0.0,2015-11-16
1355,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,250.45300706866547,218.4152000791661,234.43410357391585,0.0,0.0,0.0,2010-06-09
1356,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,14.918777794105203,11.001257006444488,12.960017400274848,0.0,0.0,0.0,2000-10-30
1357,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.482982014917075,0.482982014917075,0.482982014917075,0.5524111111111112,0.5524111111111112,0.5524111111111112,222.49371487179923,198.2372847892973,210.36549983054823,0.0,0.0,0.0,2017-07-11
1358,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,110.22722873774136,89.29800809133476,99.76261841453804,0.0,0.0,0.0,2007-12-02
1359,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,5.688454842356661,4.722490812522511,5.205472827439586,0.0,0.0,0.0,2018-04-22
1360,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,128.52688063626607,109.36859404455544,118.94773734041075,0.0,0.0,0.0,2003-09-29
1361,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,760.9649968360138,696.4064008420982,728.6856988390559,0.0,0.0,0.0,2002-07-11
1362,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,125.46799454179128,105.9340552718118,115.70102490680154,0.0,0.0,0.0,2015-04-22
1363,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,6.386095530570215,5.312802164087826,5.84944884732902,0.0,0.0,0.0,2010-05-08
1364,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.5695,0.5695,0.5695,240.2567200870828,218.790852757435,229.5237864222589,0.0,0.0,0.0,2004-08-27
1365,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,20.28524462651715,14.757783789132848,17.521514207825,0.0,0.0,0.0,2017-12-18
1366,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.4169,0.4169,0.4169,7.513053565376722,5.688454842356661,6.600754203866692,0.0,0.0,0.0,2020-01-16
1367,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,39.22887254493131,34.66737573738116,36.94812414115624,0.0,0.0,0.0,2007-09-29
1368,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2146586732964777,0.2146586732964777,0.2146586732964777,0.55505,0.55505,0.55505,174.83948939998118,150.1537419708862,162.49661568543368,0.0,0.0,0.0,2006-06-25
1369,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.5491,0.5491,0.5491,205.75033835467397,182.56720163865435,194.15876999666412,0.0,0.0,0.0,2017-07-27
1370,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.4414,0.4414,0.4414,3.327209436095406,2.146586732964778,2.736898084530092,0.0,0.0,0.0,2018-02-01
1371,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,5.742119510680781,3.8638561193366,4.802987815008691,0.0,0.0,0.0,2014-12-02
1372,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.0536646683241194,0.0804970024861791,0.4434,0.4434,0.4434,106.79268996499768,91.3909301559754,99.09181006048657,0.0,0.0,0.0,2000-05-23
1373,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,3.649197446040122,2.5759040795577337,3.112550762798928,0.0,0.0,0.0,2002-04-22
1374,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,162.87226836370257,143.55298776701952,153.21262806536103,0.0,0.0,0.0,2020-09-12
1375,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.5903113515653139,0.5903113515653139,0.5903113515653139,0.535509090909091,0.535509090909091,0.535509090909091,182.88918964859909,163.35525037861962,173.12222001360936,0.0,0.0,0.0,2001-05-24
1376,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0536646683241194,0.0536646683241194,0.0536646683241194,0.5726,0.5726,0.5726,86.66843934345292,71.10568552945827,78.8870624364556,0.0,0.0,0.0,2013-08-12
1377,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.4051,0.4051,0.4051,10.303616318230937,8.264358921914395,9.283987620072663,0.0,0.0,0.0,2019-03-05
1378,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,5.903113515653139,4.185844129281317,5.044478822467228,0.0,0.0,0.0,2012-12-01
1379,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,12.933185066112786,8.74734093683147,10.840263001472128,0.0,0.0,0.0,2010-11-16
1380,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,82.85824789244042,71.58866754437534,77.22345771840787,0.0,0.0,0.0,2001-11-16
1381,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.4386,0.4386,0.4386,251.9556177817408,224.640301604764,238.2979596932524,0.0,0.0,0.0,2008-07-26
1382,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,143.82131110864017,123.96538382871591,133.89334746867803,0.0,0.0,0.0,2009-08-28
1383,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,83.98520592724694,68.74444012319702,76.36482302522198,0.0,0.0,0.0,2018-06-25
1384,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,11.75256236298216,8.961999610127949,10.357280986555054,0.0,0.0,0.0,2011-12-18
1385,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.3219880099447167,0.3219880099447167,0.3219880099447167,0.5214333333333333,0.5214333333333333,0.5214333333333333,336.20914705060835,303.6346933778678,319.92192021423807,0.0,0.0,0.0,2018-07-27
1386,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.4010666666666667,0.4010666666666667,0.4010666666666667,9.498646293369143,6.761748208839051,8.130197251104097,0.0,0.0,0.0,2006-01-16
1387,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,129.2245213244796,116.4523302633392,122.8384257939094,0.0,0.0,0.0,2005-05-24
1388,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.1073293366482388,0.1073293366482388,0.445,0.445,0.445,140.81608968248943,127.02426992319072,133.9201798028401,0.0,0.0,0.0,2015-09-13
1389,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,12.396538382871592,9.283987620072663,10.840263001472128,0.0,0.0,0.0,2008-06-08
1390,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,10.57193965985153,7.137400887107886,8.854670273479709,0.0,0.0,0.0,2012-11-15
1391,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,43.09272866426792,35.150357752298234,39.12154320828308,0.0,0.0,0.0,2010-09-29
1392,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2146586732964777,0.2146586732964777,0.2146586732964777,0.5361250000000001,0.5361250000000001,0.5361250000000001,172.63923799869227,149.40243661434852,161.02083730652038,0.0,0.0,0.0,2011-06-25
1393,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,173.92719003847114,151.65635268396156,162.79177136121635,0.0,0.0,0.0,2007-11-16
1394,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,23.880777404233157,18.675304576793565,21.27804099051336,0.0,0.0,0.0,2001-12-02
1395,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1073293366482388,0.0,0.0536646683241194,0.7637,0.0,0.38185,12.718526392816308,9.444981625045022,11.081754008930666,0.0,0.0,0.0,2004-07-10
1396,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.1609940049723583,0.1609940049723583,0.1609940049723583,0.5189666666666667,0.5189666666666667,0.5189666666666667,96.91839099335974,91.5519241609478,94.23515757715376,0.0,0.0,0.0,2013-09-13
1397,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,193.8904466550436,176.07377677143592,184.98211171323976,0.0,0.0,0.0,2002-05-24
1398,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-16
1399,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,120.3161863826758,107.0610133066183,113.68859984464706,0.0,0.0,0.0,2002-11-16
1400,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.3219880099447167,0.1609940049723583,0.2414910074585375,0.5675333333333333,0.7040000000000001,0.6357666666666667,249.00406102391423,216.69793069279436,232.85099585835428,0.0,0.0,0.0,2003-06-25
1401,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,48.566524833328096,41.590117951192575,45.078321392260335,0.0,0.0,0.0,2004-10-14
1402,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,7.942370911969679,5.312802164087826,6.627586538028752,0.0,0.0,0.0,2006-12-02
1403,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2146586732964777,0.2146586732964777,0.2146586732964777,0.4248,0.4248,0.4248,4.507832139226033,3.166215431123048,3.83702378517454,0.0,0.0,0.0,2020-02-01
1404,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,4.88348481749487,2.9515567578265696,3.91752078766072,0.0,0.0,0.0,2007-01-03
1405,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,18.24598723020061,13.201508407733384,15.723747818967,0.0,0.0,0.0,2009-10-15
1406,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,2.4149100745853755,1.5026107130753446,1.95876039383036,0.0,0.0,0.0,2009-03-21
1407,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.2146586732964777,0.1609940049723583,0.187826339134418,0.6296,0.6596000000000001,0.6446000000000001,170.92196861232046,145.80690383663256,158.3644362244765,0.0,0.0,0.0,2005-07-11
1408,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.0,0.0,0.0,0.0,0.0,0.0,1.663604718047703,1.073293366482389,1.368449042265046,0.0,0.0,0.0,2006-03-21
1409,Atacama_Copiapo,2,MOD13Q1,880.6339527828792,882.6897519204748,0.4293173465929555,0.2146586732964777,0.3219880099447166,0.5571125000000001,0.47175,0.5144312500000001,104.43144455873644,96.91839099335974,100.67491777604808,0.0,0.0,0.0,2007-08-28
